#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
大海賊Ｊジャケット,0,2,6,0,6,99,0,28,59,-3,-3,-3,-3,-3,運気,3,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上ヒレ,3,斬竜の堅殻,4
ブルースタースーツ,0,1,6,2,4,99,0,56,118,1,1,1,1,1,耐震,2,体術,2,,,,,,,スタジオＸパス,1,泡狐竜の上錦ヒレ,3,夜鳥の金羽,1,砕竜の黒曜甲,3
ブルースターベスト,0,2,6,2,4,99,0,28,59,2,2,2,2,2,体術,2,采配,2,,,,,,,スタジオＸパス,1,泡狐竜の上錦ヒレ,3,夜鳥の金羽,1,砕竜の黒曜甲,3
バリアスーツアーマー,1,1,6,0,4,99,0,64,126,4,4,4,4,-4,炎熱適応,2,属性耐性,2,腹減り,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,ノヴァクリスタル,2,黒狼鳥の上鱗,4
バリアスーツバリアー,1,2,6,0,4,99,0,32,63,5,5,5,5,-3,炎熱適応,2,属性耐性,2,腹減り,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,ノヴァクリスタル,2,黒狼鳥の上鱗,4
ゼロスーツボディ,2,1,6,0,4,99,0,48,110,4,4,4,4,-4,気力回復,2,回避性能,2,防御,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,ノヴァクリスタル,2,黒狼鳥の上鱗,4
ゼロスーツウェア,2,2,6,0,4,99,0,24,55,5,5,5,5,-3,気力回復,2,回避性能,2,防御,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,ノヴァクリスタル,2,黒狼鳥の上鱗,4
瑞星・覇【胴当て】,1,1,7,0,4,99,0,64,126,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,高圧電甲,3,斬竜の牙,4
景星・覇【胴当て】,1,2,7,0,4,99,0,32,63,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,高圧電甲,3,斬竜の牙,4
夢見・覇【衣】,2,1,7,1,4,99,0,64,126,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,高圧電甲,3,斬竜の牙,4
夢語・覇【衣】,2,2,7,1,4,99,0,32,63,2,2,2,2,2,本気,3,連撃,1,スタミナ,1,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,高圧電甲,3,斬竜の牙,4
スタールークメイル,0,1,7,0,4,99,0,64,126,0,0,0,0,0,ガード性能,3,斬れ味,2,装填数,2,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,赤熱した紅焔嚢,3,電竜の帯電膜,4
スタールークレジスト,0,2,7,0,4,99,0,32,63,0,0,0,0,0,精密射撃,3,装填速度,2,装填数,2,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,赤熱した紅焔嚢,3,電竜の帯電膜,4
勇者の服,0,1,7,1,4,99,0,64,126,2,2,2,2,2,剣術,2,無傷,2,効果持続,2,,,,,トライフォース,1,砕竜の堅黒曜甲,3,夜鳥の翼,3,雌火竜の甲殻,4
勇者の衣,0,2,7,1,4,99,0,32,63,3,3,3,3,3,装填数,2,無傷,2,効果持続,2,,,,,トライフォース,1,砕竜の堅黒曜甲,3,夜鳥の翼,3,雌火竜の甲殻,4
王者のボディ,0,1,7,0,6,99,0,66,128,4,4,4,4,4,闘魂,3,食事,3,気配,-2,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,金獅子の尖角,2,重甲虫の堅胸殻,2
強者のボディ,0,2,7,0,6,99,0,33,64,5,5,5,5,5,闘魂,3,食事,3,気配,-2,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,金獅子の尖角,2,重甲虫の堅胸殻,2
メイルオブレイジ,1,1,7,0,8,99,0,66,128,2,2,2,2,2,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の黒皮,5,獄炎石,4
レジストオブレイジ,1,2,7,0,8,99,0,33,64,3,3,3,3,3,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の黒皮,5,獄炎石,4
メイルオブアナト,2,1,7,0,8,99,0,66,128,2,2,2,2,2,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の黒皮,5,獄炎石,4
レジストオブアナト,2,2,7,0,8,99,0,33,64,3,3,3,3,3,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の黒皮,5,獄炎石,4
ゾディアスメイル,0,1,7,1,8,99,0,68,130,1,1,1,1,1,跳躍,2,無心,2,回避性能,1,,,,,冥天の星くず,1,炎王龍の堅殻,3,炎龍の翼膜,3,鋼龍の尖爪,3
ゾディアスレジスト,0,2,7,1,8,99,0,34,65,2,2,2,2,2,跳躍,2,無心,2,回避性能,1,,,,,冥天の星くず,1,炎王龍の堅殻,3,炎龍の翼膜,3,鋼龍の尖爪,3
地上最強の胴着,0,1,7,0,6,99,0,70,132,4,4,4,4,4,本気,3,肉食,3,気配,-3,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,恐暴竜の黒皮,3,巨獣の甲殻,6
地上最強の胴衣,0,2,7,0,6,99,0,35,66,5,5,5,5,5,本気,3,肉食,3,気配,-3,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,恐暴竜の黒皮,3,巨獣の甲殻,6
飛竜の装束・空,0,1,7,1,8,99,0,60,122,2,2,2,2,2,跳躍,3,気力回復,1,回避距離,1,,,,,火竜の翼,3,電竜の鱗,4,歴戦の漆黒皮,2,オプション,1
飛竜の装束・地,0,2,7,1,8,99,0,30,61,2,2,3,2,2,跳躍,3,気力回復,1,回避距離,1,,,,,火竜の翼,3,電竜の鱗,4,歴戦の漆黒皮,2,オプション,1
スターロードスーツ,0,1,7,1,8,99,0,62,124,3,0,0,0,3,会心強化,1,痛撃,1,狂撃耐性,3,,,,,海竜の皮,5,獰猛化銀火竜鱗,1,煌黒龍の堅逆殻,2,シーリングシールド,1
スターロードベスト,0,2,7,1,8,99,0,31,62,3,0,0,0,4,会心強化,1,痛撃,1,狂撃耐性,2,,,,,海竜の皮,5,獰猛化銀火竜鱗,1,煌黒龍の堅逆殻,2,シーリングシールド,1
